date,crypto_index,volatility,google trends,total count,dollarVolume,address #,blockUsd,CryptoSent,DeltaCryptoSent
2025-08-25,90.88431517324922,17.787075331977427,56.00000000000001,59.49367088607595,26.941761941247645,70.12833060866365,19.8346487380121,1.8000935321666247,-0.08473415549879881
2025-08-26,88.30829236221992,19.410706214945737,61.0,60.75949367088608,35.002713723458704,70.49942795271076,21.441666697125815,1.3958943218244704,-0.40419921034215434
2025-08-27,89.63658358132773,19.73740876570481,53.0,64.55696202531645,28.492165229026707,70.26780880552792,17.686586624932097,1.1388148367236492,-0.2570794851008211
2025-08-28,89.13437345259153,20.46475461089844,48.0,60.75949367088608,24.475074574568303,73.06137307350741,17.92487887117401,1.300868527141208,0.16205369041755868
2025-08-29,90.18388518707332,20.683353655081145,63.0,63.29113924050633,22.663571868869013,79.67671994218189,39.40056822589311,1.8866488275690005,0.5857803004277926
2025-08-30,86.94177811028639,22.352667022015822,56.99999999999999,49.36708860759494,34.23930992032315,66.12613309366908,15.706754239591927,1.1617668361883386,-0.7248819913806619
2025-08-31,87.18353665113416,23.827006507076735,59.0,60.75949367088608,18.41031383708639,59.542522181833704,7.922771649073476,0.8333149216989544,-0.32845191448938427
2025-09-01,86.75989195051142,25.26720042568878,61.0,58.22784810126582,17.311603243647667,69.49867855742741,16.90847655364883,1.0448111644122877,0.21149624271333334
2025-09-02,87.48867217714825,26.14745588186703,54.0,62.0253164556962,28.476145990522443,72.645338681331,19.649008398910034,1.0083262817494354,-0.036484882662852325
2025-09-03,89.11361367897868,26.53758714539799,55.00000000000001,69.62025316455697,33.268032047282524,72.20556899370348,18.818170758389343,1.0005917905513069,-0.007734491198128524
2025-09-04,89.53144089742386,26.796118488818482,56.99999999999999,64.55696202531645,24.109633851365196,72.06395728713574,18.476116328419778,1.0858188931540786,0.08522710260277178
2025-09-05,88.74058119190025,27.236339563553475,59.0,60.75949367088608,25.634304222013128,78.3874133595044,22.15830364412595,1.3717891418789767,0.28597024872489807
2025-09-06,88.69044614954399,27.646404926306563,57.99999999999999,60.75949367088608,37.09910568930753,64.17543850291624,5.886993804544349,0.3241777341119504,-1.0476114077670262
2025-09-07,88.32739448262362,27.800911840226377,60.0,55.69620253164557,12.808261750816005,61.149988399040986,4.446352527860975,0.6973983235530508,0.37322058944110037
2025-09-08,89.06697740783541,27.82267157049933,62.0,64.55696202531645,14.666705014550491,68.24990865911582,13.121388263329084,1.029278709969872,0.33188038641682116
2025-09-09,89.78278351684963,27.698185938298526,62.0,60.75949367088608,24.608810122367387,73.28739175771864,18.24362339197563,1.1130510942066503,0.08377238423677835
2025-09-10,89.39993845333146,26.84299553856009,60.0,62.0253164556962,30.024739724442647,72.2762415026309,18.89371592758999,1.2011602440561386,0.08810914984948837
2025-09-11,91.34577244066303,25.935289750701884,31.0,68.35443037974683,34.57246492406251,71.70632772309177,22.123636385068593,1.2000304201564296,-0.0011298238997090593
2025-09-12,92.5702645294943,24.493761166864893,30.0,72.15189873417721,28.975017476670317,72.45198936445412,23.700303174575296,1.4611556037979831,0.26112518364155357
2025-09-13,93.09680002835967,20.752254355863727,37.0,65.82278481012658,33.9021200009793,70.15939984372042,9.914669274727821,0.9526045824205092,-0.508551021377474
2025-09-14,92.94487790626621,19.885426780784695,34.0,69.62025316455697,19.90954843149631,65.97478724907926,6.676442828874969,0.9494582792005489,-0.0031463032199602337
2025-09-15,92.46638745262122,19.28682312539476,31.0,67.08860759493672,17.807288293587025,73.2807245398953,21.729216533417407,1.5712501287963416,0.6217918495957927
2025-09-16,92.48537959986692,18.59460466778863,28.999999999999996,65.82278481012658,31.09065772641278,72.84068816355486,18.86421229984733,1.398494045599851,-0.17275608319649072
